"";"SourceFile";"FileName";"DateTimeOriginal";"GPSTimeStamp";"GPSDateTime"
"990";"All_Photos/GSAH1989.JPG";"GSAH1989.JPG";"2022:02:16 15:04:32";"23:02:42";"2022:02:16 23:02:42Z"
"991";"All_Photos/GSAH1990.JPG";"GSAH1990.JPG";"2022:02:16 15:04:34";"23:02:44";"2022:02:16 23:02:44Z"
"992";"All_Photos/GSAH1991.JPG";"GSAH1991.JPG";"2022:02:16 15:04:36";"23:02:46";"2022:02:16 23:02:46Z"
"993";"All_Photos/GSAH1992.JPG";"GSAH1992.JPG";"2022:02:16 15:04:38";"23:02:48";"2022:02:16 23:02:48Z"
"994";"All_Photos/GSAH1993.JPG";"GSAH1993.JPG";"2022:02:16 15:04:40";"23:02:50";"2022:02:16 23:02:50Z"
"995";"All_Photos/GSAH1994.JPG";"GSAH1994.JPG";"2022:02:16 15:04:42";"23:02:52";"2022:02:16 23:02:52Z"
"996";"All_Photos/GSAH1995.JPG";"GSAH1995.JPG";"2022:02:16 15:04:44";"23:02:54";"2022:02:16 23:02:54Z"
"997";"All_Photos/GSAH1996.JPG";"GSAH1996.JPG";"2022:02:16 15:04:46";"23:02:56";"2022:02:16 23:02:56Z"
"998";"All_Photos/GSAH1997.JPG";"GSAH1997.JPG";"2022:02:16 15:04:48";"23:02:58";"2022:02:16 23:02:58Z"
"999";"All_Photos/GSAH1998.JPG";"GSAH1998.JPG";"2022:02:16 15:04:50";"23:03:00";"2022:02:16 23:03:00Z"
"1000";"All_Photos/GSAH1999.JPG";"GSAH1999.JPG";"2022:02:16 15:04:52";"23:03:02";"2022:02:16 23:03:02Z"
"1001";"All_Photos/GSAH2000.JPG";"GSAH2000.JPG";"2022:02:16 15:04:54";"23:03:04";"2022:02:16 23:03:04Z"
"1002";"All_Photos/GSAH2001.JPG";"GSAH2001.JPG";"2022:02:16 15:04:56";"23:03:06";"2022:02:16 23:03:06Z"
"1003";"All_Photos/GSAH2002.JPG";"GSAH2002.JPG";"2022:02:16 15:04:58";"23:03:08";"2022:02:16 23:03:08Z"
"1004";"All_Photos/GSAH2003.JPG";"GSAH2003.JPG";"2022:02:16 15:05:00";"23:03:10";"2022:02:16 23:03:10Z"
"1005";"All_Photos/GSAH2004.JPG";"GSAH2004.JPG";"2022:02:16 15:05:02";"23:03:12";"2022:02:16 23:03:12Z"
"1006";"All_Photos/GSAH2005.JPG";"GSAH2005.JPG";"2022:02:16 15:05:04";"23:03:14";"2022:02:16 23:03:14Z"
"1007";"All_Photos/GSAH2006.JPG";"GSAH2006.JPG";"2022:02:16 15:05:06";"23:03:16";"2022:02:16 23:03:16Z"
"1008";"All_Photos/GSAH2007.JPG";"GSAH2007.JPG";"2022:02:16 15:05:08";"23:03:18";"2022:02:16 23:03:18Z"
"1009";"All_Photos/GSAH2008.JPG";"GSAH2008.JPG";"2022:02:16 15:05:10";"23:03:20";"2022:02:16 23:03:20Z"
"1010";"All_Photos/GSAH2009.JPG";"GSAH2009.JPG";"2022:02:16 15:05:12";"23:03:22";"2022:02:16 23:03:22Z"
"1011";"All_Photos/GSAH2010.JPG";"GSAH2010.JPG";"2022:02:16 15:05:14";"23:03:24";"2022:02:16 23:03:24Z"
"1012";"All_Photos/GSAH2011.JPG";"GSAH2011.JPG";"2022:02:16 15:05:16";"23:03:26";"2022:02:16 23:03:26Z"
"1013";"All_Photos/GSAH2012.JPG";"GSAH2012.JPG";"2022:02:16 15:05:18";"23:03:28";"2022:02:16 23:03:28Z"
"1014";"All_Photos/GSAH2013.JPG";"GSAH2013.JPG";"2022:02:16 15:05:20";"23:03:30";"2022:02:16 23:03:30Z"
"1015";"All_Photos/GSAH2014.JPG";"GSAH2014.JPG";"2022:02:16 15:05:22";"23:03:32";"2022:02:16 23:03:32Z"
"1016";"All_Photos/GSAH2015.JPG";"GSAH2015.JPG";"2022:02:16 15:05:24";"23:03:34";"2022:02:16 23:03:34Z"
"1017";"All_Photos/GSAH2016.JPG";"GSAH2016.JPG";"2022:02:16 15:05:26";"23:03:36";"2022:02:16 23:03:36Z"
"1018";"All_Photos/GSAH2017.JPG";"GSAH2017.JPG";"2022:02:16 15:05:28";"23:03:38";"2022:02:16 23:03:38Z"
"1019";"All_Photos/GSAH2018.JPG";"GSAH2018.JPG";"2022:02:16 15:05:30";"23:03:40";"2022:02:16 23:03:40Z"
"1020";"All_Photos/GSAH2019.JPG";"GSAH2019.JPG";"2022:02:16 15:05:32";"23:03:42";"2022:02:16 23:03:42Z"
"1021";"All_Photos/GSAH2020.JPG";"GSAH2020.JPG";"2022:02:16 15:05:34";"23:03:44";"2022:02:16 23:03:44Z"
"1022";"All_Photos/GSAH2021.JPG";"GSAH2021.JPG";"2022:02:16 15:05:36";"23:03:46";"2022:02:16 23:03:46Z"
"1023";"All_Photos/GSAH2022.JPG";"GSAH2022.JPG";"2022:02:16 15:05:38";"23:03:48";"2022:02:16 23:03:48Z"
"1024";"All_Photos/GSAH2023.JPG";"GSAH2023.JPG";"2022:02:16 15:05:40";"23:03:50";"2022:02:16 23:03:50Z"
"1025";"All_Photos/GSAH2024.JPG";"GSAH2024.JPG";"2022:02:16 15:05:42";"23:03:52";"2022:02:16 23:03:52Z"
"1026";"All_Photos/GSAH2025.JPG";"GSAH2025.JPG";"2022:02:16 15:05:44";"23:03:54";"2022:02:16 23:03:54Z"
"1027";"All_Photos/GSAH2026.JPG";"GSAH2026.JPG";"2022:02:16 15:05:46";"23:03:56";"2022:02:16 23:03:56Z"
"1028";"All_Photos/GSAH2027.JPG";"GSAH2027.JPG";"2022:02:16 15:05:48";"23:03:58";"2022:02:16 23:03:58Z"
"1029";"All_Photos/GSAH2028.JPG";"GSAH2028.JPG";"2022:02:16 15:05:50";"23:04:00";"2022:02:16 23:04:00Z"
"1030";"All_Photos/GSAH2029.JPG";"GSAH2029.JPG";"2022:02:16 15:05:52";"23:04:02";"2022:02:16 23:04:02Z"
"1031";"All_Photos/GSAH2030.JPG";"GSAH2030.JPG";"2022:02:16 15:05:54";"23:04:04";"2022:02:16 23:04:04Z"
"1032";"All_Photos/GSAH2031.JPG";"GSAH2031.JPG";"2022:02:16 15:05:56";"23:04:06";"2022:02:16 23:04:06Z"
"1033";"All_Photos/GSAH2032.JPG";"GSAH2032.JPG";"2022:02:16 15:05:58";"23:04:08";"2022:02:16 23:04:08Z"
"1034";"All_Photos/GSAH2033.JPG";"GSAH2033.JPG";"2022:02:16 15:06:00";"23:04:10";"2022:02:16 23:04:10Z"
"1035";"All_Photos/GSAH2034.JPG";"GSAH2034.JPG";"2022:02:16 15:06:02";"23:04:12";"2022:02:16 23:04:12Z"
"1036";"All_Photos/GSAH2035.JPG";"GSAH2035.JPG";"2022:02:16 15:06:04";"23:04:14";"2022:02:16 23:04:14Z"
"1037";"All_Photos/GSAH2036.JPG";"GSAH2036.JPG";"2022:02:16 15:06:06";"23:04:16";"2022:02:16 23:04:16Z"
"1038";"All_Photos/GSAH2037.JPG";"GSAH2037.JPG";"2022:02:16 15:06:08";"23:04:18";"2022:02:16 23:04:18Z"
"1039";"All_Photos/GSAH2038.JPG";"GSAH2038.JPG";"2022:02:16 15:06:10";"23:04:20";"2022:02:16 23:04:20Z"
"1040";"All_Photos/GSAH2039.JPG";"GSAH2039.JPG";"2022:02:16 15:06:12";"23:04:22";"2022:02:16 23:04:22Z"
"1041";"All_Photos/GSAH2040.JPG";"GSAH2040.JPG";"2022:02:16 15:06:14";"23:04:24";"2022:02:16 23:04:24Z"
"1042";"All_Photos/GSAH2041.JPG";"GSAH2041.JPG";"2022:02:16 15:06:16";"23:04:26";"2022:02:16 23:04:26Z"
"1043";"All_Photos/GSAH2042.JPG";"GSAH2042.JPG";"2022:02:16 15:06:18";"23:04:28";"2022:02:16 23:04:28Z"
"1044";"All_Photos/GSAH2043.JPG";"GSAH2043.JPG";"2022:02:16 15:06:20";"23:04:30";"2022:02:16 23:04:30Z"
"1045";"All_Photos/GSAH2044.JPG";"GSAH2044.JPG";"2022:02:16 15:06:22";"23:04:32";"2022:02:16 23:04:32Z"
"1046";"All_Photos/GSAH2045.JPG";"GSAH2045.JPG";"2022:02:16 15:06:24";"23:04:34";"2022:02:16 23:04:34Z"
"1047";"All_Photos/GSAH2046.JPG";"GSAH2046.JPG";"2022:02:16 15:06:26";"23:04:36";"2022:02:16 23:04:36Z"
"1048";"All_Photos/GSAH2047.JPG";"GSAH2047.JPG";"2022:02:16 15:06:28";"23:04:38";"2022:02:16 23:04:38Z"
"1049";"All_Photos/GSAH2048.JPG";"GSAH2048.JPG";"2022:02:16 15:06:30";"23:04:40";"2022:02:16 23:04:40Z"
"1050";"All_Photos/GSAH2049.JPG";"GSAH2049.JPG";"2022:02:16 15:06:32";"23:04:42";"2022:02:16 23:04:42Z"
"1051";"All_Photos/GSAH2050.JPG";"GSAH2050.JPG";"2022:02:16 15:06:34";"23:04:44";"2022:02:16 23:04:44Z"
"1052";"All_Photos/GSAH2051.JPG";"GSAH2051.JPG";"2022:02:16 15:06:36";"23:04:46";"2022:02:16 23:04:46Z"
"1053";"All_Photos/GSAH2052.JPG";"GSAH2052.JPG";"2022:02:16 15:06:38";"23:04:48";"2022:02:16 23:04:48Z"
"1054";"All_Photos/GSAH2053.JPG";"GSAH2053.JPG";"2022:02:16 15:06:40";"23:04:50";"2022:02:16 23:04:50Z"
"1055";"All_Photos/GSAH2054.JPG";"GSAH2054.JPG";"2022:02:16 15:06:42";"23:04:52";"2022:02:16 23:04:52Z"
"1056";"All_Photos/GSAH2055.JPG";"GSAH2055.JPG";"2022:02:16 15:06:44";"23:04:54";"2022:02:16 23:04:54Z"
"1057";"All_Photos/GSAH2056.JPG";"GSAH2056.JPG";"2022:02:16 15:06:46";"23:04:56";"2022:02:16 23:04:56Z"
"1058";"All_Photos/GSAH2057.JPG";"GSAH2057.JPG";"2022:02:16 15:06:48";"23:04:58";"2022:02:16 23:04:58Z"
"1059";"All_Photos/GSAH2058.JPG";"GSAH2058.JPG";"2022:02:16 15:06:50";"23:05:00";"2022:02:16 23:05:00Z"
"1060";"All_Photos/GSAH2059.JPG";"GSAH2059.JPG";"2022:02:16 15:06:52";"23:05:02";"2022:02:16 23:05:02Z"
"1061";"All_Photos/GSAH2060.JPG";"GSAH2060.JPG";"2022:02:16 15:06:54";"23:05:04";"2022:02:16 23:05:04Z"
"1062";"All_Photos/GSAH2061.JPG";"GSAH2061.JPG";"2022:02:16 15:06:56";"23:05:06";"2022:02:16 23:05:06Z"
"1063";"All_Photos/GSAH2062.JPG";"GSAH2062.JPG";"2022:02:16 15:06:58";"23:05:08";"2022:02:16 23:05:08Z"
"1064";"All_Photos/GSAH2063.JPG";"GSAH2063.JPG";"2022:02:16 15:07:00";"23:05:10";"2022:02:16 23:05:10Z"
"1065";"All_Photos/GSAH2064.JPG";"GSAH2064.JPG";"2022:02:16 15:07:02";"23:05:12";"2022:02:16 23:05:12Z"
"1066";"All_Photos/GSAH2065.JPG";"GSAH2065.JPG";"2022:02:16 15:07:04";"23:05:14";"2022:02:16 23:05:14Z"
"1067";"All_Photos/GSAH2066.JPG";"GSAH2066.JPG";"2022:02:16 15:07:06";"23:05:16";"2022:02:16 23:05:16Z"
"1068";"All_Photos/GSAH2067.JPG";"GSAH2067.JPG";"2022:02:16 15:07:08";"23:05:18";"2022:02:16 23:05:18Z"
"1069";"All_Photos/GSAH2068.JPG";"GSAH2068.JPG";"2022:02:16 15:07:10";"23:05:20";"2022:02:16 23:05:20Z"
"1070";"All_Photos/GSAH2069.JPG";"GSAH2069.JPG";"2022:02:16 15:07:12";"23:05:22";"2022:02:16 23:05:22Z"
"1071";"All_Photos/GSAH2070.JPG";"GSAH2070.JPG";"2022:02:16 15:07:14";"23:05:24";"2022:02:16 23:05:24Z"
"1072";"All_Photos/GSAH2071.JPG";"GSAH2071.JPG";"2022:02:16 15:07:16";"23:05:26";"2022:02:16 23:05:26Z"
"1073";"All_Photos/GSAH2072.JPG";"GSAH2072.JPG";"2022:02:16 15:07:18";"23:05:28";"2022:02:16 23:05:28Z"
"1074";"All_Photos/GSAH2073.JPG";"GSAH2073.JPG";"2022:02:16 15:07:20";"23:05:30";"2022:02:16 23:05:30Z"
"1075";"All_Photos/GSAH2074.JPG";"GSAH2074.JPG";"2022:02:16 15:07:22";"23:05:32";"2022:02:16 23:05:32Z"
"1076";"All_Photos/GSAH2075.JPG";"GSAH2075.JPG";"2022:02:16 15:07:24";"23:05:34";"2022:02:16 23:05:34Z"
"1077";"All_Photos/GSAH2076.JPG";"GSAH2076.JPG";"2022:02:16 15:07:26";"23:05:36";"2022:02:16 23:05:36Z"
"1078";"All_Photos/GSAH2077.JPG";"GSAH2077.JPG";"2022:02:16 15:07:28";"23:05:38";"2022:02:16 23:05:38Z"
"1079";"All_Photos/GSAH2078.JPG";"GSAH2078.JPG";"2022:02:16 15:07:30";"23:05:40";"2022:02:16 23:05:40Z"
"1080";"All_Photos/GSAH2079.JPG";"GSAH2079.JPG";"2022:02:16 15:07:32";"23:05:42";"2022:02:16 23:05:42Z"
"1081";"All_Photos/GSAH2080.JPG";"GSAH2080.JPG";"2022:02:16 15:07:34";"23:05:44";"2022:02:16 23:05:44Z"
"1082";"All_Photos/GSAH2081.JPG";"GSAH2081.JPG";"2022:02:16 15:07:36";"23:05:46";"2022:02:16 23:05:46Z"
"1083";"All_Photos/GSAH2082.JPG";"GSAH2082.JPG";"2022:02:16 15:07:38";"23:05:48";"2022:02:16 23:05:48Z"
"1084";"All_Photos/GSAH2083.JPG";"GSAH2083.JPG";"2022:02:16 15:07:40";"23:05:50";"2022:02:16 23:05:50Z"
"1085";"All_Photos/GSAH2084.JPG";"GSAH2084.JPG";"2022:02:16 15:07:42";"23:05:52";"2022:02:16 23:05:52Z"
"1086";"All_Photos/GSAH2085.JPG";"GSAH2085.JPG";"2022:02:16 15:07:44";"23:05:54";"2022:02:16 23:05:54Z"
"1087";"All_Photos/GSAH2086.JPG";"GSAH2086.JPG";"2022:02:16 15:07:46";"23:05:56";"2022:02:16 23:05:56Z"
"1088";"All_Photos/GSAH2087.JPG";"GSAH2087.JPG";"2022:02:16 15:07:48";"23:05:58";"2022:02:16 23:05:58Z"
"1089";"All_Photos/GSAH2088.JPG";"GSAH2088.JPG";"2022:02:16 15:07:50";"23:06:00";"2022:02:16 23:06:00Z"
"1090";"All_Photos/GSAH2089.JPG";"GSAH2089.JPG";"2022:02:16 15:07:52";"23:06:02";"2022:02:16 23:06:02Z"
"1091";"All_Photos/GSAH2090.JPG";"GSAH2090.JPG";"2022:02:16 15:07:54";"23:06:04";"2022:02:16 23:06:04Z"
"1092";"All_Photos/GSAH2091.JPG";"GSAH2091.JPG";"2022:02:16 15:07:56";"23:06:06";"2022:02:16 23:06:06Z"
"1093";"All_Photos/GSAH2092.JPG";"GSAH2092.JPG";"2022:02:16 15:07:58";"23:06:08";"2022:02:16 23:06:08Z"
"1094";"All_Photos/GSAH2093.JPG";"GSAH2093.JPG";"2022:02:16 15:08:00";"23:06:10";"2022:02:16 23:06:10Z"
"1095";"All_Photos/GSAH2094.JPG";"GSAH2094.JPG";"2022:02:16 15:08:02";"23:06:12";"2022:02:16 23:06:12Z"
"1096";"All_Photos/GSAH2095.JPG";"GSAH2095.JPG";"2022:02:16 15:08:04";"23:06:14";"2022:02:16 23:06:14Z"
"1097";"All_Photos/GSAH2096.JPG";"GSAH2096.JPG";"2022:02:16 15:08:06";"23:06:16";"2022:02:16 23:06:16Z"
"1098";"All_Photos/GSAH2097.JPG";"GSAH2097.JPG";"2022:02:16 15:08:08";"23:06:18";"2022:02:16 23:06:18Z"
"1099";"All_Photos/GSAH2098.JPG";"GSAH2098.JPG";"2022:02:16 15:08:10";"23:06:20";"2022:02:16 23:06:20Z"
"1100";"All_Photos/GSAH2099.JPG";"GSAH2099.JPG";"2022:02:16 15:08:12";"23:06:22";"2022:02:16 23:06:22Z"
"1101";"All_Photos/GSAH2100.JPG";"GSAH2100.JPG";"2022:02:16 15:08:14";"23:06:24";"2022:02:16 23:06:24Z"
"1102";"All_Photos/GSAH2101.JPG";"GSAH2101.JPG";"2022:02:16 15:08:16";"23:06:26";"2022:02:16 23:06:26Z"
"1103";"All_Photos/GSAH2102.JPG";"GSAH2102.JPG";"2022:02:16 15:08:18";"23:06:28";"2022:02:16 23:06:28Z"
"1104";"All_Photos/GSAH2103.JPG";"GSAH2103.JPG";"2022:02:16 15:08:20";"23:06:30";"2022:02:16 23:06:30Z"
"1105";"All_Photos/GSAH2104.JPG";"GSAH2104.JPG";"2022:02:16 15:08:22";"23:06:32";"2022:02:16 23:06:32Z"
"1106";"All_Photos/GSAH2105.JPG";"GSAH2105.JPG";"2022:02:16 15:08:24";"23:06:34";"2022:02:16 23:06:34Z"
"1107";"All_Photos/GSAH2106.JPG";"GSAH2106.JPG";"2022:02:16 15:08:26";"23:06:36";"2022:02:16 23:06:36Z"
"1108";"All_Photos/GSAH2107.JPG";"GSAH2107.JPG";"2022:02:16 15:08:28";"23:06:38";"2022:02:16 23:06:38Z"
"1109";"All_Photos/GSAH2108.JPG";"GSAH2108.JPG";"2022:02:16 15:08:30";"23:06:40";"2022:02:16 23:06:40Z"
"1110";"All_Photos/GSAH2109.JPG";"GSAH2109.JPG";"2022:02:16 15:08:32";"23:06:42";"2022:02:16 23:06:42Z"
"1111";"All_Photos/GSAH2110.JPG";"GSAH2110.JPG";"2022:02:16 15:08:34";"23:06:44";"2022:02:16 23:06:44Z"
"1112";"All_Photos/GSAH2111.JPG";"GSAH2111.JPG";"2022:02:16 15:08:36";"23:06:46";"2022:02:16 23:06:46Z"
"1113";"All_Photos/GSAH2112.JPG";"GSAH2112.JPG";"2022:02:16 15:08:38";"23:06:48";"2022:02:16 23:06:48Z"
"1114";"All_Photos/GSAH2113.JPG";"GSAH2113.JPG";"2022:02:16 15:08:40";"23:06:50";"2022:02:16 23:06:50Z"
"1115";"All_Photos/GSAH2114.JPG";"GSAH2114.JPG";"2022:02:16 15:08:42";"23:06:52";"2022:02:16 23:06:52Z"
"1116";"All_Photos/GSAH2115.JPG";"GSAH2115.JPG";"2022:02:16 15:08:44";"23:06:54";"2022:02:16 23:06:54Z"
"1117";"All_Photos/GSAH2116.JPG";"GSAH2116.JPG";"2022:02:16 15:08:46";"23:06:56";"2022:02:16 23:06:56Z"
"1118";"All_Photos/GSAH2117.JPG";"GSAH2117.JPG";"2022:02:16 15:08:48";"23:06:58";"2022:02:16 23:06:58Z"
"1119";"All_Photos/GSAH2118.JPG";"GSAH2118.JPG";"2022:02:16 15:08:50";"23:07:00";"2022:02:16 23:07:00Z"
"1120";"All_Photos/GSAH2119.JPG";"GSAH2119.JPG";"2022:02:16 15:08:52";"23:07:02";"2022:02:16 23:07:02Z"
"1121";"All_Photos/GSAH2120.JPG";"GSAH2120.JPG";"2022:02:16 15:08:54";"23:07:04";"2022:02:16 23:07:04Z"
"1122";"All_Photos/GSAH2121.JPG";"GSAH2121.JPG";"2022:02:16 15:08:56";"23:07:06";"2022:02:16 23:07:06Z"
"1123";"All_Photos/GSAH2122.JPG";"GSAH2122.JPG";"2022:02:16 15:08:58";"23:07:08";"2022:02:16 23:07:08Z"
"1124";"All_Photos/GSAH2123.JPG";"GSAH2123.JPG";"2022:02:16 15:09:00";"23:07:10";"2022:02:16 23:07:10Z"
"1125";"All_Photos/GSAH2124.JPG";"GSAH2124.JPG";"2022:02:16 15:09:02";"23:07:12";"2022:02:16 23:07:12Z"
"1126";"All_Photos/GSAH2125.JPG";"GSAH2125.JPG";"2022:02:16 15:09:04";"23:07:14";"2022:02:16 23:07:14Z"
"1127";"All_Photos/GSAH2126.JPG";"GSAH2126.JPG";"2022:02:16 15:09:06";"23:07:16";"2022:02:16 23:07:16Z"
"1128";"All_Photos/GSAH2127.JPG";"GSAH2127.JPG";"2022:02:16 15:09:08";"23:07:18";"2022:02:16 23:07:18Z"
"1129";"All_Photos/GSAH2128.JPG";"GSAH2128.JPG";"2022:02:16 15:09:10";"23:07:20";"2022:02:16 23:07:20Z"
"1130";"All_Photos/GSAH2129.JPG";"GSAH2129.JPG";"2022:02:16 15:09:12";"23:07:22";"2022:02:16 23:07:22Z"
"1131";"All_Photos/GSAH2130.JPG";"GSAH2130.JPG";"2022:02:16 15:09:14";"23:07:24";"2022:02:16 23:07:24Z"
"1132";"All_Photos/GSAH2131.JPG";"GSAH2131.JPG";"2022:02:16 15:09:16";"23:07:26";"2022:02:16 23:07:26Z"
"1133";"All_Photos/GSAH2132.JPG";"GSAH2132.JPG";"2022:02:16 15:09:18";"23:07:28";"2022:02:16 23:07:28Z"
"1134";"All_Photos/GSAH2133.JPG";"GSAH2133.JPG";"2022:02:16 15:09:20";"23:07:30";"2022:02:16 23:07:30Z"
"1135";"All_Photos/GSAH2134.JPG";"GSAH2134.JPG";"2022:02:16 15:09:22";"23:07:32";"2022:02:16 23:07:32Z"
"1136";"All_Photos/GSAH2135.JPG";"GSAH2135.JPG";"2022:02:16 15:09:24";"23:07:34";"2022:02:16 23:07:34Z"
"1137";"All_Photos/GSAH2136.JPG";"GSAH2136.JPG";"2022:02:16 15:09:26";"23:07:36";"2022:02:16 23:07:36Z"
"1138";"All_Photos/GSAH2137.JPG";"GSAH2137.JPG";"2022:02:16 15:09:28";"23:07:38";"2022:02:16 23:07:38Z"
"1139";"All_Photos/GSAH2138.JPG";"GSAH2138.JPG";"2022:02:16 15:09:30";"23:07:40";"2022:02:16 23:07:40Z"
"1140";"All_Photos/GSAH2139.JPG";"GSAH2139.JPG";"2022:02:16 15:09:32";"23:07:42";"2022:02:16 23:07:42Z"
"1141";"All_Photos/GSAH2140.JPG";"GSAH2140.JPG";"2022:02:16 15:09:34";"23:07:44";"2022:02:16 23:07:44Z"
"1142";"All_Photos/GSAH2141.JPG";"GSAH2141.JPG";"2022:02:16 15:09:36";"23:07:46";"2022:02:16 23:07:46Z"
"1143";"All_Photos/GSAH2142.JPG";"GSAH2142.JPG";"2022:02:16 15:09:38";"23:07:48";"2022:02:16 23:07:48Z"
"1144";"All_Photos/GSAH2143.JPG";"GSAH2143.JPG";"2022:02:16 15:09:40";"23:07:50";"2022:02:16 23:07:50Z"
"1145";"All_Photos/GSAH2144.JPG";"GSAH2144.JPG";"2022:02:16 15:09:42";"23:07:52";"2022:02:16 23:07:52Z"
"1146";"All_Photos/GSAH2145.JPG";"GSAH2145.JPG";"2022:02:16 15:09:44";"23:07:54";"2022:02:16 23:07:54Z"
"1147";"All_Photos/GSAH2146.JPG";"GSAH2146.JPG";"2022:02:16 15:09:46";"23:07:56";"2022:02:16 23:07:56Z"
"1148";"All_Photos/GSAH2147.JPG";"GSAH2147.JPG";"2022:02:16 15:09:48";"23:07:58";"2022:02:16 23:07:58Z"
"1149";"All_Photos/GSAH2148.JPG";"GSAH2148.JPG";"2022:02:16 15:09:50";"23:08:00";"2022:02:16 23:08:00Z"
"1150";"All_Photos/GSAH2149.JPG";"GSAH2149.JPG";"2022:02:16 15:09:52";"23:08:02";"2022:02:16 23:08:02Z"
"1151";"All_Photos/GSAH2150.JPG";"GSAH2150.JPG";"2022:02:16 15:09:54";"23:08:04";"2022:02:16 23:08:04Z"
"1152";"All_Photos/GSAH2151.JPG";"GSAH2151.JPG";"2022:02:16 15:09:56";"23:08:06";"2022:02:16 23:08:06Z"
"1153";"All_Photos/GSAH2152.JPG";"GSAH2152.JPG";"2022:02:16 15:09:58";"23:08:08";"2022:02:16 23:08:08Z"
"1154";"All_Photos/GSAH2153.JPG";"GSAH2153.JPG";"2022:02:16 15:10:00";"23:08:10";"2022:02:16 23:08:10Z"
"1155";"All_Photos/GSAH2154.JPG";"GSAH2154.JPG";"2022:02:16 15:10:02";"23:08:12";"2022:02:16 23:08:12Z"
"1156";"All_Photos/GSAH2155.JPG";"GSAH2155.JPG";"2022:02:16 15:10:04";"23:08:14";"2022:02:16 23:08:14Z"
"1157";"All_Photos/GSAH2156.JPG";"GSAH2156.JPG";"2022:02:16 15:10:06";"23:08:16";"2022:02:16 23:08:16Z"
"1158";"All_Photos/GSAH2157.JPG";"GSAH2157.JPG";"2022:02:16 15:10:08";"23:08:18";"2022:02:16 23:08:18Z"
"1159";"All_Photos/GSAH2158.JPG";"GSAH2158.JPG";"2022:02:16 15:10:10";"23:08:20";"2022:02:16 23:08:20Z"
"1160";"All_Photos/GSAH2159.JPG";"GSAH2159.JPG";"2022:02:16 15:10:12";"23:08:22";"2022:02:16 23:08:22Z"
"1161";"All_Photos/GSAH2160.JPG";"GSAH2160.JPG";"2022:02:16 15:10:14";"23:08:24";"2022:02:16 23:08:24Z"
"1162";"All_Photos/GSAH2161.JPG";"GSAH2161.JPG";"2022:02:16 15:10:16";"23:08:26";"2022:02:16 23:08:26Z"
"1163";"All_Photos/GSAH2162.JPG";"GSAH2162.JPG";"2022:02:16 15:10:18";"23:08:28";"2022:02:16 23:08:28Z"
"1164";"All_Photos/GSAH2163.JPG";"GSAH2163.JPG";"2022:02:16 15:10:20";"23:08:30";"2022:02:16 23:08:30Z"
"1165";"All_Photos/GSAH2164.JPG";"GSAH2164.JPG";"2022:02:16 15:10:22";"23:08:32";"2022:02:16 23:08:32Z"
"1166";"All_Photos/GSAH2165.JPG";"GSAH2165.JPG";"2022:02:16 15:10:24";"23:08:34";"2022:02:16 23:08:34Z"
"1167";"All_Photos/GSAH2166.JPG";"GSAH2166.JPG";"2022:02:16 15:10:26";"23:08:36";"2022:02:16 23:08:36Z"
"1168";"All_Photos/GSAH2167.JPG";"GSAH2167.JPG";"2022:02:16 15:10:28";"23:08:38";"2022:02:16 23:08:38Z"
"1169";"All_Photos/GSAH2168.JPG";"GSAH2168.JPG";"2022:02:16 15:10:30";"23:08:40";"2022:02:16 23:08:40Z"
"1170";"All_Photos/GSAH2169.JPG";"GSAH2169.JPG";"2022:02:16 15:10:32";"23:08:42";"2022:02:16 23:08:42Z"
"1171";"All_Photos/GSAH2170.JPG";"GSAH2170.JPG";"2022:02:16 15:10:34";"23:08:44";"2022:02:16 23:08:44Z"
"1172";"All_Photos/GSAH2171.JPG";"GSAH2171.JPG";"2022:02:16 15:10:36";"23:08:46";"2022:02:16 23:08:46Z"
"1173";"All_Photos/GSAH2172.JPG";"GSAH2172.JPG";"2022:02:16 15:10:38";"23:08:48";"2022:02:16 23:08:48Z"
"1174";"All_Photos/GSAH2173.JPG";"GSAH2173.JPG";"2022:02:16 15:10:40";"23:08:50";"2022:02:16 23:08:50Z"
"1175";"All_Photos/GSAH2174.JPG";"GSAH2174.JPG";"2022:02:16 15:10:42";"23:08:52";"2022:02:16 23:08:52Z"
"1176";"All_Photos/GSAH2175.JPG";"GSAH2175.JPG";"2022:02:16 15:10:44";"23:08:54";"2022:02:16 23:08:54Z"
"1177";"All_Photos/GSAH2176.JPG";"GSAH2176.JPG";"2022:02:16 15:10:46";"23:08:56";"2022:02:16 23:08:56Z"
"1178";"All_Photos/GSAH2177.JPG";"GSAH2177.JPG";"2022:02:16 15:10:48";"23:08:58";"2022:02:16 23:08:58Z"
"1179";"All_Photos/GSAH2178.JPG";"GSAH2178.JPG";"2022:02:16 15:10:50";"23:09:00";"2022:02:16 23:09:00Z"
"1180";"All_Photos/GSAH2179.JPG";"GSAH2179.JPG";"2022:02:16 15:10:52";"23:09:02";"2022:02:16 23:09:02Z"
"1181";"All_Photos/GSAH2180.JPG";"GSAH2180.JPG";"2022:02:16 15:10:54";"23:09:04";"2022:02:16 23:09:04Z"
"1182";"All_Photos/GSAH2181.JPG";"GSAH2181.JPG";"2022:02:16 15:10:56";"23:09:06";"2022:02:16 23:09:06Z"
